string_id,combiner_device_id,combiner_name_long,module_equipment_id,modules_per_string,strings_per_combiner,racking_equipment_id,racking_device_id,racking_controls_gcr,dc_line_to_combiner_stc,dc_line_to_inverter_stc,pcs_module_device_id,pcs_device_id,pcs_name_short,pcs_equipment_id,transformer_device_id,transformer_equipment_id,block_device_id,circuit_device_id,met_name
588,991,44.05,2,6,112,2,-999,0.415,1.63,0.1,,164,44,0,164,0,70,,5
589,992,44.06,2,6,112,2,-999,0.415,1.63,0.17,,164,44,0,164,0,70,,5
590,993,44.07,2,6,84,2,-999,0.415,1.63,0.18,,164,44,0,164,0,70,,5
591,994,44.08,2,6,84,2,-999,0.415,1.63,0.16,,164,44,0,164,0,70,,5
592,995,44.09,2,6,112,2,-999,0.415,1.63,0.15,,164,44,0,164,0,70,,5
593,996,44.1,2,6,112,2,-999,0.415,1.63,0.08,,164,44,0,164,0,70,,5
594,997,44.11,2,6,112,2,-999,0.415,1.63,0.04,,164,44,0,164,0,70,,5
595,998,44.12,2,6,112,2,-999,0.415,1.63,0.09,,164,44,0,164,0,70,,5
596,999,44.13,2,6,112,2,-999,0.415,1.63,0.09,,164,44,0,164,0,70,,5
597,1000,44.14,2,6,84,2,-999,0.415,1.63,0.16,,164,44,0,164,0,70,,5
598,1001,45.01,2,6,84,2,-999,0.415,1.63,0.17,,165,45,0,165,0,71,,7
599,1002,45.02,2,6,112,2,-999,0.415,1.63,0.19,,165,45,0,165,0,71,,7
600,1003,45.03,2,6,112,2,-999,0.415,1.63,0.12,,165,45,0,165,0,71,,7
601,1004,45.04,2,6,112,2,-999,0.415,1.63,0.26,,165,45,0,165,0,71,,7
602,1005,45.05,2,6,112,2,-999,0.415,1.63,0.1,,165,45,0,165,0,71,,7
603,1006,45.06,2,6,112,2,-999,0.415,1.63,0.17,,165,45,0,165,0,71,,7
604,1007,45.07,2,6,84,2,-999,0.415,1.63,0.18,,165,45,0,165,0,71,,7
605,1008,45.08,2,6,84,2,-999,0.415,1.63,0.16,,165,45,0,165,0,71,,7
606,1009,45.09,2,6,112,2,-999,0.415,1.63,0.15,,165,45,0,165,0,71,,7
607,1010,45.1,2,6,112,2,-999,0.415,1.63,0.08,,165,45,0,165,0,71,,7
608,1011,45.11,2,6,112,2,-999,0.415,1.63,0.04,,165,45,0,165,0,71,,7
609,1012,45.12,2,6,112,2,-999,0.415,1.63,0.09,,165,45,0,165,0,71,,7
610,1013,45.13,2,6,112,2,-999,0.415,1.63,0.16,,165,45,0,165,0,71,,7
611,1014,45.14,2,6,84,2,-999,0.415,1.63,0.17,,165,45,0,165,0,71,,7
612,1015,46.01,2,6,112,2,-999,0.415,1.63,0.27,,166,46,0,166,0,72,,7
613,1016,46.02,2,6,112,2,-999,0.415,1.63,0.2,,166,46,0,166,0,72,,7
614,1017,46.03,2,6,112,2,-999,0.415,1.63,0.13,,166,46,0,166,0,72,,7
615,1018,46.04,2,6,112,2,-999,0.415,1.63,0.06,,166,46,0,166,0,72,,7
616,1019,46.05,2,6,98,2,-999,0.415,0.98,0.11,,166,46,0,166,0,72,,7
617,1020,46.06,2,6,98,2,-999,0.415,0.85,0.2,,166,46,0,166,0,72,,7
618,1021,46.07,2,6,84,2,-999,0.415,1.63,0.18,,166,46,0,166,0,72,,7
619,1022,46.08,2,6,84,2,-999,0.415,1.63,0.14,,166,46,0,166,0,72,,7
620,1023,46.09,2,6,112,2,-999,0.415,1.63,0.12,,166,46,0,166,0,72,,7
621,1024,46.1,2,6,112,2,-999,0.415,1.63,0.05,,166,46,0,166,0,72,,7
622,1025,46.11,2,6,112,2,-999,0.415,1.63,0.05,,166,46,0,166,0,72,,7
623,1026,46.12,2,6,112,2,-999,0.415,1.63,0.12,,166,46,0,166,0,72,,7
624,1027,46.13,2,6,112,2,-999,0.415,1.63,0.19,,166,46,0,166,0,72,,7
625,1028,46.14,2,6,84,2,-999,0.415,1.63,0.19,,166,46,0,166,0,72,,7
626,1029,47.01,2,6,92,2,-999,0.415,0.76,0.64,,167,47,0,167,0,73,,7
627,1030,47.02,2,6,106,2,-999,0.415,1.51,0.27,,167,47,0,167,0,73,,7
628,1031,47.03,2,6,112,2,-999,0.415,1.63,0.78,,167,47,0,167,0,73,,7
629,1032,47.04,2,6,112,2,-999,0.415,1.63,0.15,,167,47,0,167,0,73,,7
630,1033,47.05,2,6,112,2,-999,0.415,1.63,0.78,,167,47,0,167,0,73,,7
631,1034,47.06,2,6,112,2,-999,0.415,1.63,0.07,,167,47,0,167,0,73,,7
632,1035,47.07,2,6,112,2,-999,0.415,1.63,0.14,,167,47,0,167,0,73,,7
633,1036,47.08,2,6,84,2,-999,0.415,1.63,0.16,,167,47,0,167,0,73,,7
634,1037,47.09,2,6,84,2,-999,0.415,1.63,0.2,,167,47,0,167,0,73,,7
635,1038,47.1,2,6,92,2,-999,0.415,0.76,0.1,,167,47,0,167,0,73,,7
636,1039,47.11,2,6,106,2,-999,0.415,1.44,0.05,,167,47,0,167,0,73,,7
637,1040,47.12,2,6,112,2,-999,0.415,1.63,0.08,,167,47,0,167,0,73,,7
638,1041,47.13,2,6,112,2,-999,0.415,1.63,0.15,,167,47,0,167,0,73,,7
639,1042,47.14,2,6,84,2,-999,0.415,1.63,0.17,,167,47,0,167,0,73,,7
640,1043,48.01,2,6,112,2,-999,0.415,1.63,0.18,,168,48,0,168,0,74,,7
641,1044,48.02,2,6,112,2,-999,0.415,1.63,0.11,,168,48,0,168,0,74,,7
642,1045,48.03,2,6,112,2,-999,0.415,1.63,0.06,,168,48,0,168,0,74,,7
643,1046,48.04,2,6,112,2,-999,0.415,1.63,0.11,,168,48,0,168,0,74,,7
644,1047,48.05,2,6,112,2,-999,0.415,1.63,0.18,,168,48,0,168,0,74,,7
645,1048,48.06,2,6,108,2,-999,0.415,1.98,0.18,,168,48,0,168,0,74,,7
646,1049,48.07,2,6,94,2,-999,0.415,2.15,0.12,,168,48,0,168,0,74,,7
647,1050,48.08,2,6,94,2,-999,0.415,2.15,0.09,,168,48,0,168,0,74,,7
648,1051,48.09,2,6,106,2,-999,0.415,2.15,0.05,,168,48,0,168,0,74,,7
649,1052,48.1,2,6,94,2,-999,0.415,2.15,0.04,,168,48,0,168,0,74,,7
650,1053,48.11,2,6,92,2,-999,0.415,2.15,0.06,,168,48,0,168,0,74,,7
651,1054,48.12,2,6,94,2,-999,0.415,2.15,0.1,,168,48,0,168,0,74,,7
652,1055,48.13,2,6,94,2,-999,0.415,2.15,0.13,,168,48,0,168,0,74,,7
653,1056,48.14,2,6,92,2,-999,0.415,2.15,0.16,,168,48,0,168,0,74,,7
654,1057,49.01,2,6,84,2,-999,0.415,1.63,0.16,,169,49,0,169,0,75,,7
655,1058,49.02,2,6,112,2,-999,0.415,1.63,0.15,,169,49,0,169,0,75,,7
656,1059,49.03,2,6,112,2,-999,0.415,1.63,0.08,,169,49,0,169,0,75,,7
657,1060,49.04,2,6,112,2,-999,0.415,1.63,0.07,,169,49,0,169,0,75,,7
658,1061,49.05,2,6,112,2,-999,0.415,1.63,0.14,,169,49,0,169,0,75,,7
659,1062,49.06,2,6,84,2,-999,0.415,1.63,0.16,,169,49,0,169,0,75,,7
660,1063,49.07,2,6,106,2,-999,0.415,2.15,0.16,,169,49,0,169,0,75,,7
661,1064,49.08,2,6,106,2,-999,0.415,2.15,0.13,,169,49,0,169,0,75,,7
662,1065,49.09,2,6,108,2,-999,0.415,2.15,0.08,,169,49,0,169,0,75,,7
663,1066,49.1,2,6,106,2,-999,0.415,2.15,0.05,,169,49,0,169,0,75,,7
664,1067,49.11,2,6,106,2,-999,0.415,2.15,0.05,,169,49,0,169,0,75,,7
665,1068,49.12,2,6,108,2,-999,0.415,2.15,0.1,,169,49,0,169,0,75,,7
666,1069,49.13,2,6,106,2,-999,0.415,2.15,0.15,,169,49,0,169,0,75,,7
667,1070,49.14,2,6,94,2,-999,0.415,2.15,0.16,,169,49,0,169,0,75,,7
668,1071,50.01,2,6,112,2,-999,0.415,1.63,0.11,,170,50,0,170,0,76,,7
669,1072,50.02,2,6,112,2,-999,0.415,1.63,0.06,,170,50,0,170,0,76,,7
670,1073,50.03,2,6,112,2,-999,0.415,1.63,0.11,,170,50,0,170,0,76,,7
671,1074,50.04,2,6,94,2,-999,0.415,2.15,0.09,,170,50,0,170,0,76,,7
672,1075,50.05,2,6,94,2,-999,0.415,2.15,0.04,,170,50,0,170,0,76,,7
673,1076,50.06,2,6,106,2,-999,0.415,2.15,0.05,,170,50,0,170,0,76,,7
674,1077,50.07,2,6,106,2,-999,0.415,2.15,0.18,,170,50,0,170,0,76,,7
675,1078,50.08,2,6,106,2,-999,0.415,1.89,0.11,,170,50,0,170,0,76,,7
676,1079,50.09,2,6,104,2,-999,0.415,1.36,1.28,,170,50,0,170,0,76,,7
677,1080,50.1,2,6,104,2,-999,0.415,1.36,0.59,,170,50,0,170,0,76,,7
678,1081,50.11,2,6,104,2,-999,0.415,1.36,0.66,,170,50,0,170,0,76,,7
679,1082,50.12,2,6,104,2,-999,0.415,1.36,0.72,,170,50,0,170,0,76,,7
680,1083,50.13,2,6,100,2,-999,0.415,0.87,1.12,,170,50,0,170,0,76,,7
681,1084,50.14,2,6,96,2,-999,0.415,0.62,1.18,,170,50,0,170,0,76,,7
682,1085,51.01,2,6,84,2,-999,0.415,1.63,0.17,,171,51,0,171,0,77,,8
683,1086,51.02,2,6,112,2,-999,0.415,1.63,0.16,,171,51,0,171,0,77,,8
684,1087,51.03,2,6,112,2,-999,0.415,1.63,0.09,,171,51,0,171,0,77,,8
685,1088,51.04,2,6,112,2,-999,0.415,1.63,0.06,,171,51,0,171,0,77,,8
686,1089,51.05,2,6,112,2,-999,0.415,1.63,0.13,,171,51,0,171,0,77,,8
687,1090,51.06,2,6,112,2,-999,0.415,1.63,0.2,,171,51,0,171,0,77,,8
688,1091,51.07,2,6,84,2,-999,0.415,1.63,0.14,,171,51,0,171,0,77,,8
689,1092,51.08,2,6,112,2,-999,0.415,1.63,0.12,,171,51,0,171,0,77,,8
690,1093,51.09,2,6,112,2,-999,0.415,1.63,0.05,,171,51,0,171,0,77,,8
691,1094,51.1,2,6,112,2,-999,0.415,1.63,0.05,,171,51,0,171,0,77,,8
692,1095,51.11,2,6,112,2,-999,0.415,1.63,0.12,,171,51,0,171,0,77,,8
693,1096,51.12,2,6,112,2,-999,0.415,1.63,0.19,,171,51,0,171,0,77,,8
694,1097,52.01,2,6,112,2,-999,0.415,1.63,0.21,,172,52,0,172,0,78,,8
695,1098,52.02,2,6,112,2,-999,0.415,1.63,0.14,,172,52,0,172,0,78,,8
696,1099,52.03,2,6,112,2,-999,0.415,1.63,0.07,,172,52,0,172,0,78,,8
697,1100,52.04,2,6,112,2,-999,0.415,1.63,0.08,,172,52,0,172,0,78,,8
698,1101,52.05,2,6,112,2,-999,0.415,1.63,0.15,,172,52,0,172,0,78,,8
699,1102,52.06,2,6,112,2,-999,0.415,1.63,0.22,,172,52,0,172,0,78,,8
700,1103,52.07,2,6,112,2,-999,0.415,1.63,0.17,,172,52,0,172,0,78,,8
701,1104,52.08,2,6,112,2,-999,0.415,1.63,0.1,,172,52,0,172,0,78,,8
702,1105,52.09,2,6,112,2,-999,0.415,1.63,0.03,,172,52,0,172,0,78,,8
703,1106,52.1,2,6,112,2,-999,0.415,1.63,0.07,,172,52,0,172,0,78,,8
704,1107,52.11,2,6,112,2,-999,0.415,1.63,0.14,,172,52,0,172,0,78,,8
705,1108,52.12,2,6,84,2,-999,0.415,1.63,0.15,,172,52,0,172,0,78,,8
706,1109,53.01,2,6,112,2,-999,0.415,1.63,0.19,,173,53,0,173,0,79,,8
707,1110,53.02,2,6,112,2,-999,0.415,1.63,0.12,,173,53,0,173,0,79,,8
708,1111,53.03,2,6,112,2,-999,0.415,1.63,0.05,,173,53,0,173,0,79,,8
709,1112,53.04,2,6,112,2,-999,0.415,1.63,0.1,,173,53,0,173,0,79,,8
710,1113,53.05,2,6,112,2,-999,0.415,1.63,0.17,,173,53,0,173,0,79,,8
711,1114,53.06,2,6,108,2,-999,0.415,1.55,0.23,,173,53,0,173,0,79,,8
712,1115,53.07,2,6,84,2,-999,0.415,1.63,0.14,,173,53,0,173,0,79,,8
713,1116,53.08,2,6,112,2,-999,0.415,1.63,0.12,,173,53,0,173,0,79,,8
714,1117,53.09,2,6,112,2,-999,0.415,1.63,0.05,,173,53,0,173,0,79,,8
715,1118,53.1,2,6,112,2,-999,0.415,1.63,0.05,,173,53,0,173,0,79,,8
716,1119,53.11,2,6,112,2,-999,0.415,1.63,0.12,,173,53,0,173,0,79,,8
717,1120,53.12,2,6,84,2,-999,0.415,1.63,0.14,,173,53,0,173,0,79,,8
718,1121,54.01,2,6,84,2,-999,0.415,1.63,0.17,,174,54,0,174,0,80,,8
719,1122,54.02,2,6,112,2,-999,0.415,1.63,0.15,,174,54,0,174,0,80,,8
720,1123,54.03,2,6,112,2,-999,0.415,1.63,0.08,,174,54,0,174,0,80,,8
721,1124,54.04,2,6,112,2,-999,0.415,1.63,0.07,,174,54,0,174,0,80,,8
722,1125,54.05,2,6,112,2,-999,0.415,1.63,0.13,,174,54,0,174,0,80,,8
723,1126,54.06,2,6,84,2,-999,0.415,1.63,0.15,,174,54,0,174,0,80,,8
724,1127,54.07,2,6,112,2,-999,0.415,1.63,0.18,,174,54,0,174,0,80,,8
725,1128,54.08,2,6,112,2,-999,0.415,1.63,0.11,,174,54,0,174,0,80,,8
726,1129,54.09,2,6,112,2,-999,0.415,1.63,0.04,,174,54,0,174,0,80,,8
727,1130,54.1,2,6,112,2,-999,0.415,1.63,0.06,,174,54,0,174,0,80,,8
728,1131,54.11,2,6,112,2,-999,0.415,1.63,0.13,,174,54,0,174,0,80,,8
729,1132,54.12,2,6,84,2,-999,0.415,1.63,0.15,,174,54,0,174,0,80,,8
730,1133,55.01,2,6,84,2,-999,0.415,1.63,0.17,,175,55,0,175,0,81,,8
731,1134,55.02,2,6,112,2,-999,0.415,1.63,0.15,,175,55,0,175,0,81,,8
732,1135,55.03,2,6,112,2,-999,0.415,1.63,0.08,,175,55,0,175,0,81,,8
733,1136,55.04,2,6,112,2,-999,0.415,1.63,0.07,,175,55,0,175,0,81,,8
734,1137,55.05,2,6,112,2,-999,0.415,1.63,0.13,,175,55,0,175,0,81,,8
735,1138,55.06,2,6,112,2,-999,0.415,1.63,0.2,,175,55,0,175,0,81,,8
736,1139,55.07,2,6,84,2,-999,0.415,1.63,0.14,,175,55,0,175,0,81,,8
737,1140,55.08,2,6,112,2,-999,0.415,1.63,0.11,,175,55,0,175,0,81,,8
738,1141,55.09,2,6,112,2,-999,0.415,1.63,0.04,,175,55,0,175,0,81,,8
739,1142,55.1,2,6,112,2,-999,0.415,1.63,0.06,,175,55,0,175,0,81,,8
740,1143,55.11,2,6,112,2,-999,0.415,1.63,0.13,,175,55,0,175,0,81,,8
741,1144,55.12,2,6,84,2,-999,0.415,1.63,0.15,,175,55,0,175,0,81,,8
742,1145,56.01,2,6,84,2,-999,0.415,1.63,0.15,,176,56,0,176,0,82,,8
743,1146,56.02,2,6,112,2,-999,0.415,1.63,0.14,,176,56,0,176,0,82,,8
744,1147,56.03,2,6,112,2,-999,0.415,1.63,0.07,,176,56,0,176,0,82,,8
745,1148,56.04,2,6,112,2,-999,0.415,1.63,0.08,,176,56,0,176,0,82,,8
746,1149,56.05,2,6,112,2,-999,0.415,1.63,0.15,,176,56,0,176,0,82,,8
747,1150,56.06,2,6,108,2,-999,0.415,1.55,0.21,,176,56,0,176,0,82,,8
748,1151,56.07,2,6,84,2,-999,0.415,1.63,0.12,,176,56,0,176,0,82,,8
749,1152,56.08,2,6,112,2,-999,0.415,1.63,0.11,,176,56,0,176,0,82,,8
750,1153,56.09,2,6,112,2,-999,0.415,1.63,0.04,,176,56,0,176,0,82,,8
751,1154,56.1,2,6,112,2,-999,0.415,1.63,0.06,,176,56,0,176,0,82,,8
752,1155,56.11,2,6,112,2,-999,0.415,1.63,0.13,,176,56,0,176,0,82,,8
753,1156,56.12,1,6,108,2,-999,0.415,1.55,0.19,,176,56,0,176,0,82,,8
754,1157,57.01,1,6,104,2,-999,0.415,1.46,0.19,,177,57,0,177,0,83,,8
755,1158,57.02,1,6,116,2,-999,0.415,1.46,0.13,,177,57,0,177,0,83,,8
756,1159,57.03,1,6,118,2,-999,0.415,1.46,0.08,,177,57,0,177,0,83,,8
757,1160,57.04,1,6,104,2,-999,0.415,1.46,0.12,,177,57,0,177,0,83,,8
758,1161,57.05,1,6,104,2,-999,0.415,1.46,0.18,,177,57,0,177,0,83,,8
759,1162,57.06,1,6,108,2,-999,0.415,1.64,0.17,,177,57,0,177,0,83,,8
760,1163,57.07,1,6,108,2,-999,0.415,1.64,0.13,,177,57,0,177,0,83,,8
761,1164,57.08,1,6,108,2,-999,0.415,1.64,0.08,,177,57,0,177,0,83,,8
762,1165,57.09,1,6,108,2,-999,0.415,1.64,0.04,,177,57,0,177,0,83,,8
763,1166,57.1,1,6,108,2,-999,0.415,1.64,0.07,,177,57,0,177,0,83,,8
764,1167,57.11,1,6,108,2,-999,0.415,1.64,0.12,,177,57,0,177,0,83,,8
765,1168,57.12,1,6,108,2,-999,0.415,1.64,0.17,,177,57,0,177,0,83,,8
766,1169,58.01,1,6,104,2,-999,0.415,1.46,0.19,,178,58,0,178,0,84,,8
767,1170,58.02,1,6,116,2,-999,0.415,1.46,0.13,,178,58,0,178,0,84,,8
768,1171,58.03,1,6,118,2,-999,0.415,1.46,0.08,,178,58,0,178,0,84,,8
769,1172,58.04,1,6,104,2,-999,0.415,1.46,0.12,,178,58,0,178,0,84,,8
770,1173,58.05,1,6,104,2,-999,0.415,1.46,0.18,,178,58,0,178,0,84,,8
771,1174,58.06,1,6,108,2,-999,0.415,1.64,0.17,,178,58,0,178,0,84,,8
772,1175,58.07,1,6,108,2,-999,0.415,1.64,0.13,,178,58,0,178,0,84,,8
773,1176,58.08,1,6,108,2,-999,0.415,1.64,0.08,,178,58,0,178,0,84,,8
774,1177,58.09,1,6,108,2,-999,0.415,1.64,0.04,,178,58,0,178,0,84,,8
775,1178,58.1,1,6,108,2,-999,0.415,1.64,0.07,,178,58,0,178,0,84,,8
776,1179,58.11,1,6,108,2,-999,0.415,1.64,0.12,,178,58,0,178,0,84,,8
777,1180,58.12,1,6,108,2,-999,0.415,1.64,0.17,,178,58,0,178,0,84,,8
778,1181,59.01,1,6,104,2,-999,0.415,1.46,0.21,,179,59,0,179,0,85,,8
779,1182,59.02,1,6,104,2,-999,0.415,1.46,0.15,,179,59,0,179,0,85,,8
780,1183,59.03,1,6,116,2,-999,0.415,1.46,0.09,,179,59,0,179,0,85,,8
781,1184,59.04,1,6,118,2,-999,0.415,1.46,0.11,,179,59,0,179,0,85,,8
782,1185,59.05,1,6,118,2,-999,0.415,1.46,0.2,,179,59,0,179,0,85,,8
783,1186,59.06,1,6,112,2,-999,0.415,1.4,0.26,,179,59,0,179,0,85,,8
784,1187,59.07,1,6,94,2,-999,0.415,1.64,0.17,,179,59,0,179,0,85,,8
785,1188,59.08,1,6,96,2,-999,0.415,1.64,0.15,,179,59,0,179,0,85,,8
786,1189,59.09,1,6,104,2,-999,0.415,1.41,0.1,,179,59,0,179,0,85,,8
787,1190,59.1,1,6,104,2,-999,0.415,1.36,0.05,,179,59,0,179,0,85,,8
788,1191,59.11,1,6,106,2,-999,0.415,1.16,0.08,,179,59,0,179,0,85,,8
789,1192,59.12,1,6,108,2,-999,0.415,0.79,0.18,,179,59,0,179,0,85,,8
790,1193,60.01,2,6,108,2,-999,0.415,1.55,0.26,,180,60,0,180,0,86,,8
791,1194,60.02,2,6,112,2,-999,0.415,1.63,0.2,,180,60,0,180,0,86,,8
792,1195,60.03,2,6,112,2,-999,0.415,1.63,0.13,,180,60,0,180,0,86,,8
793,1196,60.04,2,6,112,2,-999,0.415,1.63,0.08,,180,60,0,180,0,86,,8
794,1197,60.05,2,6,112,2,-999,0.415,1.63,0.11,,180,60,0,180,0,86,,8
795,1198,60.06,2,6,112,2,-999,0.415,1.63,0.25,,180,60,0,180,0,86,,8
796,1199,60.07,2,6,112,2,-999,0.415,1.63,0.25,,180,60,0,180,0,86,,8
797,1200,60.08,2,6,76,2,-999,0.415,0.85,0.16,,180,60,0,180,0,86,,8
798,1201,60.09,2,6,96,2,-999,0.415,1.32,0.13,,180,60,0,180,0,86,,8
799,1202,60.1,2,6,96,2,-999,0.415,1.32,0.2,,180,60,0,180,0,86,,8
800,1203,60.11,2,6,96,2,-999,0.415,1.32,0.2,,180,60,0,180,0,86,,8
801,1204,60.12,2,6,96,2,-999,0.415,1.32,0.08,,180,60,0,180,0,86,,8
802,1205,60.13,2,6,96,2,-999,0.415,1.32,0.2,,180,60,0,180,0,86,,8
803,1206,60.14,2,6,96,2,-999,0.415,1.32,0.2,,180,60,0,180,0,86,,8
804,1207,61.01,2,6,110,2,-999,0.415,1.56,0.31,,181,61,0,181,0,87,,12
805,1208,61.02,2,6,104,2,-999,0.415,1.36,0.23,,181,61,0,181,0,87,,12
806,1209,61.03,2,6,96,2,-999,0.415,1.14,0.16,,181,61,0,181,0,87,,12
807,1210,61.04,2,6,112,2,-999,0.415,0.85,0.08,,181,61,0,181,0,87,,12
808,1211,61.05,2,6,112,2,-999,0.415,0.85,0.16,,181,61,0,181,0,87,,12
809,1212,61.06,2,6,98,2,-999,0.415,0.85,0.26,,181,61,0,181,0,87,,12
810,1213,61.07,2,6,72,2,-999,0.415,1.14,0.18,,181,61,0,181,0,87,,12
811,1214,61.08,2,6,72,2,-999,0.415,1.14,0.15,,181,61,0,181,0,87,,12
812,1215,61.09,2,6,96,2,-999,0.415,1.14,0.14,,181,61,0,181,0,87,,12
813,1216,61.1,2,6,96,2,-999,0.415,1.14,0.08,,181,61,0,181,0,87,,12
814,1217,61.11,2,6,96,2,-999,0.415,1.14,0.04,,181,61,0,181,0,87,,12
815,1218,61.12,2,6,96,2,-999,0.415,1.14,0.24,,181,61,0,181,0,87,,12
816,1219,61.13,2,6,96,2,-999,0.415,1.14,0.12,,181,61,0,181,0,87,,12
817,1220,61.14,2,6,96,2,-999,0.415,1.14,0.24,,181,61,0,181,0,87,,12
818,1221,61.15,2,6,72,2,-999,0.415,1.14,0.18,,181,61,0,181,0,87,,12
819,1222,62.01,2,6,92,2,-999,0.415,0.75,0.36,,182,62,0,182,0,88,,6
820,1223,62.02,2,6,76,2,-999,0.415,0.51,0.21,,182,62,0,182,0,88,,6
821,1224,62.03,2,6,96,2,-999,0.415,1.14,0.37,,182,62,0,182,0,88,,6
822,1225,62.04,2,6,96,2,-999,0.415,1.14,0.31,,182,62,0,182,0,88,,6
823,1226,62.05,2,6,96,2,-999,0.415,1.14,0.25,,182,62,0,182,0,88,,6
824,1227,62.06,2,6,96,2,-999,0.415,1.14,0.19,,182,62,0,182,0,88,,6
825,1228,62.07,2,6,96,2,-999,0.415,1.14,0.13,,182,62,0,182,0,88,,6
826,1229,62.08,2,6,96,2,-999,0.415,1.14,0.07,,182,62,0,182,0,88,,6
827,1230,62.09,2,6,96,2,-999,0.415,1.14,0.04,,182,62,0,182,0,88,,6
828,1231,62.1,2,6,96,2,-999,0.415,1.14,0.07,,182,62,0,182,0,88,,6
829,1232,62.11,2,6,96,2,-999,0.415,1.14,0.13,,182,62,0,182,0,88,,6
830,1233,62.12,2,6,96,2,-999,0.415,1.14,0.19,,182,62,0,182,0,88,,6
831,1234,62.13,2,6,96,2,-999,0.415,1.14,0.25,,182,62,0,182,0,88,,6
832,1235,62.14,2,6,96,2,-999,0.415,1.14,0.31,,182,62,0,182,0,88,,6
833,1236,62.15,2,6,90,2,-999,0.415,1.01,0.39,,182,62,0,182,0,88,,6
834,1237,63.01,2,6,98,2,-999,0.415,0.85,0.78,,183,63,0,183,0,89,,9
835,1238,63.02,2,6,112,2,-999,0.415,0.85,0.76,,183,63,0,183,0,89,,9
836,1239,63.03,2,6,112,2,-999,0.415,1.32,0.26,,183,63,0,183,0,89,,9
837,1240,63.04,2,6,112,2,-999,0.415,1.63,0.17,,183,63,0,183,0,89,,9
838,1241,63.05,2,6,112,2,-999,0.415,1.63,0.1,,183,63,0,183,0,89,,9
839,1242,63.06,2,6,112,2,-999,0.415,1.63,0.07,,183,63,0,183,0,89,,9
840,1243,63.07,2,6,112,2,-999,0.415,1.63,0.14,,183,63,0,183,0,89,,9
841,1244,63.08,2,6,112,2,-999,0.415,1.63,0.21,,183,63,0,183,0,89,,9
842,1245,63.09,2,6,90,2,-999,0.415,0.96,0.12,,183,63,0,183,0,89,,9
843,1246,63.1,2,6,96,2,-999,0.415,1.14,0.07,,183,63,0,183,0,89,,9
844,1247,63.11,2,6,96,2,-999,0.415,1.14,0.04,,183,63,0,183,0,89,,9
845,1248,63.12,2,6,96,2,-999,0.415,1.14,0.07,,183,63,0,183,0,89,,9
846,1249,63.13,2,6,72,2,-999,0.415,1.14,0.1,,183,63,0,183,0,89,,9
847,1250,63.14,2,6,72,2,-999,0.415,1.14,0.13,,183,63,0,183,0,89,,9
848,1251,64.01,2,6,84,2,-999,0.415,1.63,0.18,,184,64,0,184,0,90,,9
849,1252,64.02,2,6,112,2,-999,0.415,1.63,0.17,,184,64,0,184,0,90,,9
850,1253,64.03,2,6,112,2,-999,0.415,1.63,0.1,,184,64,0,184,0,90,,9
851,1254,64.04,2,6,112,2,-999,0.415,1.63,0.07,,184,64,0,184,0,90,,9
852,1255,64.05,2,6,112,2,-999,0.415,1.63,0.14,,184,64,0,184,0,90,,9
853,1256,64.06,2,6,112,2,-999,0.415,1.63,0.21,,184,64,0,184,0,90,,9
854,1257,64.07,2,6,82,2,-999,0.415,1.26,0.14,,184,64,0,184,0,90,,9
855,1258,64.08,2,6,82,2,-999,0.415,1.5,0.1,,184,64,0,184,0,90,,9
856,1259,64.09,2,6,88,2,-999,0.415,1.5,0.08,,184,64,0,184,0,90,,9
857,1260,64.1,2,6,102,2,-999,0.415,1.5,0.05,,184,64,0,184,0,90,,9
858,1261,64.11,2,6,102,2,-999,0.415,1.5,0.05,,184,64,0,184,0,90,,9
859,1262,64.12,2,6,102,2,-999,0.415,1.5,0.09,,184,64,0,184,0,90,,9
860,1263,64.13,2,6,102,2,-999,0.415,1.5,0.14,,184,64,0,184,0,90,,9
861,1264,64.14,2,6,102,2,-999,0.415,1.5,0.19,,184,64,0,184,0,90,,9
862,1265,65.01,2,6,112,2,-999,0.415,1.63,0.22,,185,65,0,185,0,91,,9
863,1266,65.02,2,6,112,2,-999,0.415,1.63,0.16,,185,65,0,185,0,91,,9
864,1267,65.03,2,6,112,2,-999,0.415,1.63,0.09,,185,65,0,185,0,91,,9
865,1268,65.04,2,6,112,2,-999,0.415,1.63,0.08,,185,65,0,185,0,91,,9
866,1269,65.05,2,6,112,2,-999,0.415,1.63,0.15,,185,65,0,185,0,91,,9
867,1270,65.06,2,6,112,2,-999,0.415,1.63,0.22,,185,65,0,185,0,91,,9
868,1271,65.07,2,6,92,2,-999,0.415,1.5,0.16,,185,65,0,185,0,91,,9
869,1272,65.08,2,6,92,2,-999,0.415,1.5,0.11,,185,65,0,185,0,91,,9
870,1273,65.09,2,6,88,2,-999,0.415,1.5,0.08,,185,65,0,185,0,91,,9
871,1274,65.1,2,6,102,2,-999,0.415,1.5,0.05,,185,65,0,185,0,91,,9
872,1275,65.11,2,6,102,2,-999,0.415,1.5,0.05,,185,65,0,185,0,91,,9
873,1276,65.12,2,6,92,2,-999,0.415,1.5,0.08,,185,65,0,185,0,91,,9
874,1277,65.13,2,6,92,2,-999,0.415,1.5,0.13,,185,65,0,185,0,91,,9
875,1278,65.14,2,6,88,2,-999,0.415,1.5,0.15,,185,65,0,185,0,91,,9
