string_id,module_equipment_id,modules_per_string,strings_per_combiner,dc_line_to_combiner_stc,combiner_device_id,racking_controls_gcr,racking_equipment_id,racking_device_id,pcs_module_id,dc_line_to_inverter_stc,pcs_equipment_id,pcs_device_id,transformer_equipment_id,transformer_device_id,block_device_id,circuit_device_id,met_name
522,20,18.0,20.0,0.0049,830,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
523,20,18.0,20.0,0.0049,831,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
524,20,18.0,24.0,0.0049,832,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
525,20,18.0,22.0,0.0049,833,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
526,20,18.0,22.0,0.0049,834,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
527,20,18.0,24.0,0.0049,835,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
528,20,18.0,20.0,0.0049,836,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
529,20,18.0,24.0,0.0049,837,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
530,20,18.0,24.0,0.0049,838,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
531,20,18.0,24.0,0.0049,839,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
532,20,18.0,24.0,0.0049,840,0.318,2,-999,-999,0.0084,2,131,-999,81,31,5,3.8
533,20,18.0,20.0,0.0049,841,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
534,20,18.0,24.0,0.0049,842,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
535,20,18.0,24.0,0.0049,843,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
536,20,18.0,24.0,0.0049,844,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
537,20,18.0,24.0,0.0049,845,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
538,20,18.0,20.0,0.0049,846,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
539,20,18.0,20.0,0.0049,847,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
540,20,18.0,24.0,0.0049,848,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
541,20,18.0,24.0,0.0049,849,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
542,20,18.0,24.0,0.0049,850,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
543,20,18.0,20.0,0.0049,851,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
544,20,18.0,20.0,0.0049,852,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
545,20,18.0,20.0,0.0049,853,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
546,20,18.0,20.0,0.0049,854,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
547,20,18.0,22.0,0.0049,855,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
548,20,18.0,22.0,0.0049,856,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
549,20,18.0,24.0,0.0049,857,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
550,20,18.0,20.0,0.0049,858,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
551,20,18.0,24.0,0.0049,859,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
552,20,18.0,24.0,0.0049,860,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
553,20,18.0,24.0,0.0049,861,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
554,20,18.0,24.0,0.0049,862,0.318,2,-999,-999,0.0084,2,132,-999,82,32,5,3.8
555,20,18.0,20.0,0.0049,863,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
556,20,18.0,20.0,0.0049,864,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
557,20,18.0,24.0,0.0049,865,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
558,20,18.0,24.0,0.0049,866,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
559,20,18.0,20.0,0.0049,867,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
560,20,18.0,20.0,0.0049,868,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
561,20,18.0,20.0,0.0049,869,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
562,20,18.0,24.0,0.0049,870,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
563,20,18.0,24.0,0.0049,871,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
564,20,18.0,24.0,0.0049,872,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
565,20,18.0,20.0,0.0049,873,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
566,20,18.0,20.0,0.0049,874,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
567,20,18.0,20.0,0.0049,875,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
568,20,18.0,20.0,0.0049,876,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
569,20,18.0,22.0,0.0049,877,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
570,20,18.0,22.0,0.0049,878,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
571,20,18.0,20.0,0.0049,879,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
572,20,18.0,20.0,0.0049,880,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
573,20,18.0,21.0,0.0049,881,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
574,20,18.0,21.0,0.0049,882,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
575,20,18.0,24.0,0.0049,883,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
576,20,18.0,21.0,0.0049,884,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
577,20,18.0,21.0,0.0049,885,0.318,2,-999,-999,0.0084,2,133,-999,83,33,5,3.8
578,20,18.0,20.0,0.0049,886,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
579,20,18.0,20.0,0.0049,887,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
580,20,18.0,24.0,0.0049,888,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
581,20,18.0,24.0,0.0049,889,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
582,20,18.0,24.0,0.0049,890,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
583,20,18.0,24.0,0.0049,891,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
584,20,18.0,24.0,0.0049,892,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
585,20,18.0,24.0,0.0049,893,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
586,20,18.0,24.0,0.0049,894,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
587,20,18.0,20.0,0.0049,895,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
588,20,18.0,20.0,0.0049,896,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
589,20,18.0,20.0,0.0049,897,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
590,20,18.0,20.0,0.0049,898,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
591,20,18.0,24.0,0.0049,899,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
592,20,18.0,24.0,0.0049,900,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
593,20,18.0,24.0,0.0049,901,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
594,20,18.0,24.0,0.0049,902,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
595,20,18.0,24.0,0.0049,903,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
596,20,18.0,24.0,0.0049,904,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
597,20,18.0,20.0,0.0049,905,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
598,20,18.0,20.0,0.0049,906,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
599,20,18.0,20.0,0.0049,907,0.318,2,-999,-999,0.0084,2,134,-999,84,34,5,3.8
600,20,18.0,20.0,0.0049,908,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
601,20,18.0,20.0,0.0049,909,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
602,20,18.0,24.0,0.0049,910,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
603,20,18.0,24.0,0.0049,911,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
604,20,18.0,24.0,0.0049,912,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
605,20,18.0,24.0,0.0049,913,0.318,2,-999,-999,0.0084,2,135,-999,85,35,5,4.4
